eventSequence,eventType,levelId,playerId,position,reason,sessionId,timestamp,viewBeforeEvent
-1,Lose,Level2,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 0.0, 'y': -8.0, 'z': -0.5}",Pit,27164822-df6d-41cc-be92-73e84df143c9,1744087630402,N/A
-1,Start,Level2,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,09c0cea4-5340-41e9-8381-c8073f6c1e60,1744087631230,Platformer
1,Shift,Level2,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 20.999998092651367, 'y': -13.0, 'z': -0.5}",N/A,09c0cea4-5340-41e9-8381-c8073f6c1e60,1744087633686,Platformer
2,Shift,Level2,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -2.000025749206543, 'y': -14.0, 'z': -0.5}",N/A,09c0cea4-5340-41e9-8381-c8073f6c1e60,1744087658769,TopDown
3,Shift,Level2,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -4.100044250488281, 'y': -14.0, 'z': -0.5}",N/A,09c0cea4-5340-41e9-8381-c8073f6c1e60,1744087670886,Platformer
-1,Win,Level2,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -3.000025749206543, 'y': -14.0, 'z': -0.5}",N/A,09c0cea4-5340-41e9-8381-c8073f6c1e60,1744087671954,N/A
-1,Start,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,e5668bd2-4304-4477-8be8-3185ca6d61b8,1744087673380,Platformer
-1,Lose,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 9.89997673034668, 'y': -12.0, 'z': -0.5}",MovingCylinder,e5668bd2-4304-4477-8be8-3185ca6d61b8,1744087690202,N/A
-1,Start,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,6c74c496-bdde-4498-9779-7200256dea1e,1744087691295,Platformer
1,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,6c74c496-bdde-4498-9779-7200256dea1e,1744087699837,Platformer
-1,Lose,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 11.0, 'y': -10.0, 'z': -0.5}",MovingCylinder,6c74c496-bdde-4498-9779-7200256dea1e,1744087716803,N/A
-1,Start,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,77bb0a22-89d5-488f-bd86-896d7d53ef0c,1744087717710,Platformer
-1,Lose,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 13.0, 'y': -11.0, 'z': -0.5}",MovingCylinder,77bb0a22-89d5-488f-bd86-896d7d53ef0c,1744087763720,N/A
-1,Start,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,acce9f51-2ddf-4fb4-9493-cca66bedcadb,1744087766244,Platformer
-1,Start,Level2,8a409dfe-b19c-404d-a6fc-49d920cc6061,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,2a6e4064-56d3-454d-b7ed-87818b5fe45c,1744087892487,Platformer
-1,Lose,Level2,8a409dfe-b19c-404d-a6fc-49d920cc6061,"{'x': 13.499969482421875, 'y': -16.49739646911621, 'z': -0.5}",KillZone,2a6e4064-56d3-454d-b7ed-87818b5fe45c,1744087895882,N/A
-1,Start,Level0,8a409dfe-b19c-404d-a6fc-49d920cc6061,"{'x': -17.610000610351562, 'y': -15.5, 'z': -0.5}",N/A,3c886273-b396-4207-9162-a6273f9b66a1,1744088009328,Platformer
1,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,acce9f51-2ddf-4fb4-9493-cca66bedcadb,1744088070603,Platformer
2,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 9.0, 'y': -6.0, 'z': -0.5}",N/A,acce9f51-2ddf-4fb4-9493-cca66bedcadb,1744088074486,TopDown
3,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,acce9f51-2ddf-4fb4-9493-cca66bedcadb,1744088075086,Platformer
-1,Lose,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 3.0, 'y': -8.0, 'z': -0.5}",Pit,acce9f51-2ddf-4fb4-9493-cca66bedcadb,1744088083887,N/A
-1,Start,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,34ed0e27-01c5-4419-95e7-c5044dd7d2a3,1744088085711,Platformer
1,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.500001907348633, 'y': -14.0, 'z': -0.5}",N/A,34ed0e27-01c5-4419-95e7-c5044dd7d2a3,1744088087037,Platformer
2,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 7.0, 'y': -6.0, 'z': -0.5}",N/A,34ed0e27-01c5-4419-95e7-c5044dd7d2a3,1744088087970,TopDown
3,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.500001907348633, 'y': -14.0, 'z': -0.5}",N/A,34ed0e27-01c5-4419-95e7-c5044dd7d2a3,1744088088854,Platformer
4,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.999969482421875, 'y': -7.003827095031738, 'z': -0.5}",N/A,34ed0e27-01c5-4419-95e7-c5044dd7d2a3,1744088188537,TopDown
5,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.60000228881836, 'y': -14.0, 'z': -0.5}",N/A,34ed0e27-01c5-4419-95e7-c5044dd7d2a3,1744088196254,Platformer
6,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 14.0, 'y': -4.003826141357422, 'z': -0.5}",N/A,34ed0e27-01c5-4419-95e7-c5044dd7d2a3,1744088222904,TopDown
-1,Lose,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 13.900003433227539, 'y': -16.54283332824707, 'z': -0.5}",KillZone,34ed0e27-01c5-4419-95e7-c5044dd7d2a3,1744088232754,N/A
-1,Start,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,27e4ef97-5f8d-4bd2-aa5c-ff7caeb37030,1744088234445,Platformer
1,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.500001907348633, 'y': -14.0, 'z': -0.5}",N/A,27e4ef97-5f8d-4bd2-aa5c-ff7caeb37030,1744088259837,Platformer
-1,Start,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,a0665064-e6dd-45b8-9776-b4d4d1c5bd96,1744088298592,Platformer
1,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.30000114440918, 'y': -14.0, 'z': -0.5}",N/A,a0665064-e6dd-45b8-9776-b4d4d1c5bd96,1744088301434,Platformer
-1,Lose,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 1.0, 'y': -2.0, 'z': -0.5}",Pit,a0665064-e6dd-45b8-9776-b4d4d1c5bd96,1744088331919,N/A
-1,Start,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,263436c5-390b-46c8-bbc3-ee19209bec85,1744088333026,Platformer
1,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,263436c5-390b-46c8-bbc3-ee19209bec85,1744088336335,Platformer
-1,Start,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,2e7c55f6-4bb3-4d6b-a384-1e98a1f19e5b,1744088365127,Platformer
1,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.500001907348633, 'y': -14.0, 'z': -0.5}",N/A,2e7c55f6-4bb3-4d6b-a384-1e98a1f19e5b,1744088367403,Platformer
2,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 13.0, 'y': -6.999998092651367, 'z': -0.5}",N/A,2e7c55f6-4bb3-4d6b-a384-1e98a1f19e5b,1744088417003,TopDown
-1,Lose,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 14.200000762939453, 'y': -16.521831512451172, 'z': -0.5}",KillZone,2e7c55f6-4bb3-4d6b-a384-1e98a1f19e5b,1744088424836,N/A
-1,Start,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,87ddf928-13da-4d14-abee-0b627ccc7125,1744088425657,Platformer
-1,Win,Level0,8a409dfe-b19c-404d-a6fc-49d920cc6061,"{'x': 19.6900691986084, 'y': -7.5, 'z': -0.5}",N/A,3c886273-b396-4207-9162-a6273f9b66a1,1744088017629,N/A
-1,Start,Level3,8a409dfe-b19c-404d-a6fc-49d920cc6061,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,5194c761-6f1e-479c-9a79-1cb56e2cb6d9,1744088433400,Platformer
1,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 13.999992370605469, 'y': -9.719110488891602, 'z': -0.5}",N/A,87ddf928-13da-4d14-abee-0b627ccc7125,1744088441136,Platformer
2,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.0, 'y': -13.0, 'z': -0.5}",N/A,87ddf928-13da-4d14-abee-0b627ccc7125,1744088446953,TopDown
3,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 13.999992370605469, 'y': -10.0, 'z': -0.5}",N/A,87ddf928-13da-4d14-abee-0b627ccc7125,1744088448970,Platformer
4,Shift,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -1.0041937828063965, 'y': -4.999999523162842, 'z': -0.5}",N/A,87ddf928-13da-4d14-abee-0b627ccc7125,1744088469987,TopDown
-1,Win,Level3,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -0.10419066250324249, 'y': -5.0, 'z': -0.5}",N/A,87ddf928-13da-4d14-abee-0b627ccc7125,1744088471954,N/A
-1,Start,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.5, 'y': -10.5, 'z': -0.5}",N/A,a180b172-a781-4815-83a3-b4c355c5a2ff,1744088517531,Platformer
-1,Start,Level4,6e3d0c8d-6470-49e4-8511-97eec188a4ac,"{'x': 17.5, 'y': -10.5, 'z': -0.5}",N/A,6ee6f3e0-b137-4b1d-ba38-65a84514307e,1744088516663,Platformer
-1,Start,Level5,6e3d0c8d-6470-49e4-8511-97eec188a4ac,"{'x': 17.5, 'y': -9.9399995803833, 'z': -0.5}",N/A,b66e66d3-a8fe-4867-b03b-a419ebb80927,1744088520766,Platformer
-1,Lose,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 12.099979400634766, 'y': -16.572622299194336, 'z': -0.5}",KillZone,a180b172-a781-4815-83a3-b4c355c5a2ff,1744088524237,N/A
-1,Start,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.5, 'y': -10.5, 'z': -0.5}",N/A,80bb8dd9-a34f-4a81-862f-ad1378d94c61,1744088525111,Platformer
1,Shift,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.479999542236328, 'y': -10.5, 'z': -0.5}",N/A,80bb8dd9-a34f-4a81-862f-ad1378d94c61,1744088536871,Platformer
-1,Start,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.5, 'y': -10.5, 'z': -0.5}",N/A,100a42f6-0cce-4e75-ab19-faeab73f12c4,1744088579261,Platformer
2,Shift,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 13.5, 'y': -10.5, 'z': -0.5}",N/A,100a42f6-0cce-4e75-ab19-faeab73f12c4,1744088617188,TopDown
-1,Start,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.5, 'y': -10.5, 'z': -0.5}",N/A,24ab5064-567f-4463-b66b-f85eb4200158,1744088622027,Platformer
1,Shift,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.700000762939453, 'y': -10.5, 'z': -0.5}",N/A,24ab5064-567f-4463-b66b-f85eb4200158,1744088624654,Platformer
2,Shift,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 13.5, 'y': -10.5, 'z': -0.5}",N/A,24ab5064-567f-4463-b66b-f85eb4200158,1744088630287,TopDown
3,Shift,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 14.199987411499023, 'y': -8.52126407623291, 'z': -0.5}",N/A,24ab5064-567f-4463-b66b-f85eb4200158,1744088638205,Platformer
4,Shift,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 13.5, 'y': -9.5, 'z': -0.5}",N/A,24ab5064-567f-4463-b66b-f85eb4200158,1744088648338,TopDown
5,Shift,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 16.799997329711914, 'y': -10.5, 'z': -0.5}",N/A,24ab5064-567f-4463-b66b-f85eb4200158,1744088665321,Platformer
6,Shift,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 7.5, 'y': -11.5, 'z': -0.5}",N/A,24ab5064-567f-4463-b66b-f85eb4200158,1744088678455,TopDown
7,Shift,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.600000381469727, 'y': -9.009387969970703, 'z': -0.5}",N/A,24ab5064-567f-4463-b66b-f85eb4200158,1744088681971,Platformer
8,Shift,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 13.499994277954102, 'y': -12.50250244140625, 'z': -0.5}",N/A,24ab5064-567f-4463-b66b-f85eb4200158,1744088715221,TopDown
9,Shift,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 1.5, 'y': -7.500051021575928, 'z': -0.5}",N/A,24ab5064-567f-4463-b66b-f85eb4200158,1744088721387,Platformer
-1,Start,Level3,6e3d0c8d-6470-49e4-8511-97eec188a4ac,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,e371f002-b28b-4f8c-9571-2c0f82994511,1744088756698,Platformer
-1,Start,Level4,6e3d0c8d-6470-49e4-8511-97eec188a4ac,"{'x': 17.5, 'y': -10.5, 'z': -0.5}",N/A,26728f66-a696-497d-9c29-a75829b7ff37,1744088763198,Platformer
1,Shift,Level4,6e3d0c8d-6470-49e4-8511-97eec188a4ac,"{'x': 17.5, 'y': -10.5, 'z': -0.5}",N/A,26728f66-a696-497d-9c29-a75829b7ff37,1744088767911,Platformer
2,Shift,Level4,6e3d0c8d-6470-49e4-8511-97eec188a4ac,"{'x': 5.5, 'y': -13.5, 'z': -0.5}",N/A,26728f66-a696-497d-9c29-a75829b7ff37,1744088770974,TopDown
3,Shift,Level4,6e3d0c8d-6470-49e4-8511-97eec188a4ac,"{'x': 4.199967861175537, 'y': -10.16218376159668, 'z': -0.5}",N/A,26728f66-a696-497d-9c29-a75829b7ff37,1744088774094,Platformer
4,Shift,Level4,6e3d0c8d-6470-49e4-8511-97eec188a4ac,"{'x': 4.5, 'y': -13.5, 'z': -0.5}",N/A,26728f66-a696-497d-9c29-a75829b7ff37,1744088776129,TopDown
-1,Win,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 0.5000000596046448, 'y': -7.500004291534424, 'z': -0.5}",N/A,24ab5064-567f-4463-b66b-f85eb4200158,1744088738005,N/A
-1,Start,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.5, 'y': -10.5, 'z': -0.5}",N/A,132ecd5d-bc09-46b0-ba1b-433af1f0f846,1744088784822,Platformer
1,Shift,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.5, 'y': -10.5, 'z': -0.5}",N/A,132ecd5d-bc09-46b0-ba1b-433af1f0f846,1744088786339,Platformer
2,Shift,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -0.5, 'y': -10.5, 'z': -0.5}",N/A,132ecd5d-bc09-46b0-ba1b-433af1f0f846,1744088807989,TopDown
3,Shift,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.5, 'y': -10.5, 'z': -0.5}",N/A,132ecd5d-bc09-46b0-ba1b-433af1f0f846,1744088810456,Platformer
4,Shift,Level4,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 1.5, 'y': -6.5, 'z': -0.5}",N/A,132ecd5d-bc09-46b0-ba1b-433af1f0f846,1744088833255,TopDown
5,Shift,Level4,6e3d0c8d-6470-49e4-8511-97eec188a4ac,"{'x': 1.5, 'y': -7.5, 'z': -0.5}",N/A,26728f66-a696-497d-9c29-a75829b7ff37,1744088858083,Platformer
-1,Start,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.5, 'y': -9.9399995803833, 'z': -0.5}",N/A,d356a3a4-c9b5-4e1c-9897-c79945af623c,1744088878720,Platformer
-1,Start,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.5, 'y': -9.9399995803833, 'z': -0.5}",N/A,a0668246-e9fc-4b09-abd0-3f519703580c,1744088979586,Platformer
-1,Start,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.5, 'y': -9.9399995803833, 'z': -0.5}",N/A,a0962cf6-9d7c-422c-83b3-58fc0fd660b7,1744089002632,Platformer
1,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 12.699993133544922, 'y': -4.5, 'z': -0.5}",N/A,a0962cf6-9d7c-422c-83b3-58fc0fd660b7,1744089031457,Platformer
2,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 3.5500030517578125, 'y': -3.5, 'z': -0.5}",N/A,a0962cf6-9d7c-422c-83b3-58fc0fd660b7,1744089039790,TopDown
3,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 12.699993133544922, 'y': -4.5, 'z': -0.5}",N/A,a0962cf6-9d7c-422c-83b3-58fc0fd660b7,1744089051857,Platformer
-1,Start,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.5, 'y': -9.9399995803833, 'z': -0.5}",N/A,9bef3115-8800-463f-9b97-62ff85f76700,1744089068848,Platformer
1,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 12.399991989135742, 'y': -4.5, 'z': -0.5}",N/A,9bef3115-8800-463f-9b97-62ff85f76700,1744089076723,Platformer
2,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 7.5, 'y': -3.500059127807617, 'z': -0.5}",N/A,9bef3115-8800-463f-9b97-62ff85f76700,1744089092657,TopDown
3,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 5.699977874755859, 'y': -12.5, 'z': -0.5}",N/A,9bef3115-8800-463f-9b97-62ff85f76700,1744089100307,Platformer
4,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 5.5, 'y': -3.500059127807617, 'z': -0.5}",N/A,9bef3115-8800-463f-9b97-62ff85f76700,1744089133641,TopDown
5,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 5.699977874755859, 'y': -12.5, 'z': -0.5}",N/A,9bef3115-8800-463f-9b97-62ff85f76700,1744089134958,Platformer
6,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 4.5, 'y': -8.5, 'z': -0.5}",N/A,9bef3115-8800-463f-9b97-62ff85f76700,1744089173257,TopDown
7,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -10.500001907348633, 'y': -0.5, 'z': -0.5}",N/A,9bef3115-8800-463f-9b97-62ff85f76700,1744089181775,Platformer
8,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 4.5, 'y': -8.5, 'z': -0.5}",N/A,9bef3115-8800-463f-9b97-62ff85f76700,1744089182225,TopDown
9,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -10.500001907348633, 'y': -0.5, 'z': -0.5}",N/A,9bef3115-8800-463f-9b97-62ff85f76700,1744089182807,Platformer
10,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -1.5, 'y': -1.5, 'z': -0.5}",N/A,9bef3115-8800-463f-9b97-62ff85f76700,1744089187991,TopDown
11,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -10.500001907348633, 'y': -0.5, 'z': -0.5}",N/A,9bef3115-8800-463f-9b97-62ff85f76700,1744089188825,Platformer
12,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -0.5, 'y': -4.5, 'z': -0.5}",N/A,9bef3115-8800-463f-9b97-62ff85f76700,1744089197558,TopDown
13,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -10.500001907348633, 'y': -0.5, 'z': -0.5}",N/A,9bef3115-8800-463f-9b97-62ff85f76700,1744089198792,Platformer
14,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -12.503731727600098, 'y': -0.5, 'z': -0.5}",N/A,9bef3115-8800-463f-9b97-62ff85f76700,1744089218391,TopDown
-1,Win,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -12.200008392333984, 'y': -0.5, 'z': -0.5}",N/A,9bef3115-8800-463f-9b97-62ff85f76700,1744089220158,N/A
-1,Start,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.5, 'y': -9.9399995803833, 'z': -0.5}",N/A,1b8167e6-b990-4b0a-87e9-d0e9b17a0b12,1744089227764,Platformer
1,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.099998474121094, 'y': -9.9399995803833, 'z': -0.5}",N/A,1b8167e6-b990-4b0a-87e9-d0e9b17a0b12,1744089230058,Platformer
2,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -3.5, 'y': -15.5, 'z': -0.5}",N/A,1b8167e6-b990-4b0a-87e9-d0e9b17a0b12,1744089231041,TopDown
3,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 12.699993133544922, 'y': -4.5, 'z': -0.5}",N/A,1b8167e6-b990-4b0a-87e9-d0e9b17a0b12,1744089240525,Platformer
4,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -4.550000190734863, 'y': -0.500004768371582, 'z': -0.5}",N/A,1b8167e6-b990-4b0a-87e9-d0e9b17a0b12,1744089260592,TopDown
5,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 12.699993133544922, 'y': -4.5, 'z': -0.5}",N/A,1b8167e6-b990-4b0a-87e9-d0e9b17a0b12,1744089261709,Platformer
6,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -11.550065994262695, 'y': 0.4999924302101135, 'z': -0.5}",N/A,1b8167e6-b990-4b0a-87e9-d0e9b17a0b12,1744089269125,TopDown
7,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 12.699993133544922, 'y': -4.5, 'z': -0.5}",N/A,1b8167e6-b990-4b0a-87e9-d0e9b17a0b12,1744089270525,Platformer
-1,Start,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.5, 'y': -9.9399995803833, 'z': -0.5}",N/A,91fc59a3-3b7d-4632-8328-8ad1417a517d,1744089337568,Platformer
1,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 12.299991607666016, 'y': -4.5, 'z': -0.5}",N/A,91fc59a3-3b7d-4632-8328-8ad1417a517d,1744089348592,Platformer
-1,Lose,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 0.5500009655952454, 'y': -11.5, 'z': -0.5}",MovingCylinder,91fc59a3-3b7d-4632-8328-8ad1417a517d,1744089351525,N/A
-1,Start,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 17.5, 'y': -9.9399995803833, 'z': -0.5}",N/A,6733c4d5-b7d7-4744-ac2f-e8871916fee5,1744089352418,Platformer
1,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 12.899993896484375, 'y': -4.5, 'z': -0.5}",N/A,6733c4d5-b7d7-4744-ac2f-e8871916fee5,1744089358909,Platformer
2,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 7.5500030517578125, 'y': -3.5, 'z': -0.5}",N/A,6733c4d5-b7d7-4744-ac2f-e8871916fee5,1744089376475,TopDown
3,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 10.099983215332031, 'y': -12.5, 'z': -0.5}",N/A,6733c4d5-b7d7-4744-ac2f-e8871916fee5,1744089380959,Platformer
4,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 6.5500030517578125, 'y': -3.5, 'z': -0.5}",N/A,6733c4d5-b7d7-4744-ac2f-e8871916fee5,1744089382326,TopDown
5,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 10.099983215332031, 'y': -12.5, 'z': -0.5}",N/A,6733c4d5-b7d7-4744-ac2f-e8871916fee5,1744089382976,Platformer
6,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 6.5500030517578125, 'y': -3.5, 'z': -0.5}",N/A,6733c4d5-b7d7-4744-ac2f-e8871916fee5,1744089383476,TopDown
7,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 10.099983215332031, 'y': -12.5, 'z': -0.5}",N/A,6733c4d5-b7d7-4744-ac2f-e8871916fee5,1744089383943,Platformer
8,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 7.5500030517578125, 'y': -3.5, 'z': -0.5}",N/A,6733c4d5-b7d7-4744-ac2f-e8871916fee5,1744089386243,TopDown
9,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 6.499977111816406, 'y': -12.5, 'z': -0.5}",N/A,6733c4d5-b7d7-4744-ac2f-e8871916fee5,1744089390292,Platformer
10,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 4.5500030517578125, 'y': -3.5, 'z': -0.5}",N/A,6733c4d5-b7d7-4744-ac2f-e8871916fee5,1744089392892,TopDown
11,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 6.499977111816406, 'y': -12.5, 'z': -0.5}",N/A,6733c4d5-b7d7-4744-ac2f-e8871916fee5,1744089393926,Platformer
12,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': -0.5, 'y': -4.500005722045898, 'z': -0.5}",N/A,6733c4d5-b7d7-4744-ac2f-e8871916fee5,1744089404943,TopDown
13,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 6.499977111816406, 'y': -12.5, 'z': -0.5}",N/A,6733c4d5-b7d7-4744-ac2f-e8871916fee5,1744089406009,Platformer
14,Shift,Level5,b8e120cd-7b35-410b-9357-90d06395e68d,"{'x': 4.5, 'y': -11.5, 'z': -0.5}",N/A,6733c4d5-b7d7-4744-ac2f-e8871916fee5,1744089424826,TopDown
